VENETO;EMILIA ROMAGNA;Medico-Sanitario e Farmaceutico;110;1;110;
VENETO;EMILIA ROMAGNA;Politico-Sociale e Comunicazione;133;1;133;
VENETO;EMILIA ROMAGNA;Psicologico;525;1;525;
VENETO;EMILIA ROMAGNA;Scientifico;121;1;121;
VENETO;EMILIA ROMAGNA;Scienze motorie e sportive;10;1;10;
ABRUZZO;FRIULI VENEZIA GIULIA;Giuridico;10;1;10;
ABRUZZO;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;15;1;15;
ABRUZZO;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;12;1;12;
CALABRIA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;6;1;6;
CAMPANIA;FRIULI VENEZIA GIULIA;Architettura e Ingegneria civile;14;1;14;
CAMPANIA;FRIULI VENEZIA GIULIA;Economico;66;1;66;
CAMPANIA;FRIULI VENEZIA GIULIA;Educazione e Formazione;47;1;47;
CAMPANIA;FRIULI VENEZIA GIULIA;Giuridico;33;1;33;
CAMPANIA;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;7;1;7;
CAMPANIA;FRIULI VENEZIA GIULIA;Linguistico;8;1;8;
CAMPANIA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;17;1;17;
CAMPANIA;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;13;1;13;
CAMPANIA;FRIULI VENEZIA GIULIA;Scientifico;5;1;5;
CAMPANIA;FRIULI VENEZIA GIULIA;Scienze motorie e sportive;103;1;103;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Agrario-Forestale e Veterinario;71;1;71;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Architettura e Ingegneria civile;32;1;32;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Arte e Design;81;1;81;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Economico;94;1;94;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Educazione e Formazione;36;1;36;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Giuridico;83;1;83;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Informatica e Tecnologie ICT;8;1;8;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;65;1;65;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Letterario-Umanistico;117;1;117;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Linguistico;38;1;38;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;126;1;126;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;155;1;155;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Psicologico;12;1;12;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Scientifico;153;1;153;
EMILIA ROMAGNA;FRIULI VENEZIA GIULIA;Scienze motorie e sportive;24;1;24;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Agrario-Forestale e Veterinario;975;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Architettura e Ingegneria civile;916;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Arte e Design;549;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Economico;2711;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Educazione e Formazione;588;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Giuridico;1669;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Informatica e Tecnologie ICT;791;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;2250;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Letterario-Umanistico;918;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Linguistico;1207;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;2854;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;1505;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Psicologico;445;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Scientifico;1805;0;0;
FRIULI VENEZIA GIULIA;FRIULI VENEZIA GIULIA;Scienze motorie e sportive;291;0;0;
LAZIO;FRIULI VENEZIA GIULIA;Agrario-Forestale e Veterinario;10;1;10;
LAZIO;FRIULI VENEZIA GIULIA;Architettura e Ingegneria civile;30;1;30;
LAZIO;FRIULI VENEZIA GIULIA;Arte e Design;30;1;30;
LAZIO;FRIULI VENEZIA GIULIA;Economico;154;1;154;
LAZIO;FRIULI VENEZIA GIULIA;Educazione e Formazione;57;1;57;
LAZIO;FRIULI VENEZIA GIULIA;Giuridico;125;1;125;
LAZIO;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;80;1;80;
LAZIO;FRIULI VENEZIA GIULIA;Letterario-Umanistico;17;1;17;
LAZIO;FRIULI VENEZIA GIULIA;Linguistico;9;1;9;
LAZIO;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;85;1;85;
LAZIO;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;262;1;262;
LAZIO;FRIULI VENEZIA GIULIA;Psicologico;158;1;158;
LAZIO;FRIULI VENEZIA GIULIA;Scientifico;34;1;34;
LAZIO;FRIULI VENEZIA GIULIA;Scienze motorie e sportive;77;1;77;
LIGURIA;FRIULI VENEZIA GIULIA;Economico;5;1;5;
LIGURIA;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;7;1;7;
LIGURIA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;6;1;6;
LOMBARDIA;FRIULI VENEZIA GIULIA;Agrario-Forestale e Veterinario;10;1;10;
LOMBARDIA;FRIULI VENEZIA GIULIA;Architettura e Ingegneria civile;73;1;73;
LOMBARDIA;FRIULI VENEZIA GIULIA;Arte e Design;80;1;80;
LOMBARDIA;FRIULI VENEZIA GIULIA;Economico;287;1;287;
LOMBARDIA;FRIULI VENEZIA GIULIA;Educazione e Formazione;33;1;33;
LOMBARDIA;FRIULI VENEZIA GIULIA;Giuridico;115;1;115;
LOMBARDIA;FRIULI VENEZIA GIULIA;Informatica e Tecnologie ICT;28;1;28;
LOMBARDIA;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;293;1;293;
LOMBARDIA;FRIULI VENEZIA GIULIA;Letterario-Umanistico;32;1;32;
LOMBARDIA;FRIULI VENEZIA GIULIA;Linguistico;31;1;31;
LOMBARDIA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;96;1;96;
LOMBARDIA;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;146;1;146;
LOMBARDIA;FRIULI VENEZIA GIULIA;Psicologico;54;1;54;
LOMBARDIA;FRIULI VENEZIA GIULIA;Scientifico;49;1;49;
LOMBARDIA;FRIULI VENEZIA GIULIA;Scienze motorie e sportive;54;1;54;
MARCHE;FRIULI VENEZIA GIULIA;Giuridico;14;1;14;
MARCHE;FRIULI VENEZIA GIULIA;Linguistico;6;1;6;
MARCHE;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;20;1;20;
MARCHE;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;20;1;20;
MARCHE;FRIULI VENEZIA GIULIA;Scientifico;28;1;28;
MARCHE;FRIULI VENEZIA GIULIA;Scienze motorie e sportive;34;1;34;
PIEMONTE;FRIULI VENEZIA GIULIA;Agrario-Forestale e Veterinario;14;1;14;
PIEMONTE;FRIULI VENEZIA GIULIA;Architettura e Ingegneria civile;27;1;27;
PIEMONTE;FRIULI VENEZIA GIULIA;Arte e Design;15;1;15;
PIEMONTE;FRIULI VENEZIA GIULIA;Economico;20;1;20;
PIEMONTE;FRIULI VENEZIA GIULIA;Giuridico;5;1;5;
PIEMONTE;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;140;1;140;
PIEMONTE;FRIULI VENEZIA GIULIA;Letterario-Umanistico;14;1;14;
PIEMONTE;FRIULI VENEZIA GIULIA;Linguistico;13;1;13;
PIEMONTE;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;21;1;21;
PIEMONTE;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;38;1;38;
PIEMONTE;FRIULI VENEZIA GIULIA;Psicologico;13;1;13;
PIEMONTE;FRIULI VENEZIA GIULIA;Scientifico;30;1;30;
Provincia autonoma di Bolzano;FRIULI VENEZIA GIULIA;Arte e Design;7;1;7;
Provincia autonoma di Bolzano;FRIULI VENEZIA GIULIA;Economico;19;1;19;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Architettura e Ingegneria civile;22;1;22;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Economico;40;1;40;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Giuridico;57;1;57;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Informatica e Tecnologie ICT;11;1;11;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;21;1;21;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Letterario-Umanistico;18;1;18;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;5;1;5;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;61;1;61;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Psicologico;21;1;21;
Provincia autonoma di TRENTO;FRIULI VENEZIA GIULIA;Scientifico;18;1;18;
PUGLIA;FRIULI VENEZIA GIULIA;Giuridico;5;1;5;
PUGLIA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;8;1;8;
SARDEGNA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;17;1;17;
SICILIA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;7;1;7;
TOSCANA;FRIULI VENEZIA GIULIA;Agrario-Forestale e Veterinario;13;1;13;
TOSCANA;FRIULI VENEZIA GIULIA;Architettura e Ingegneria civile;7;1;7;
TOSCANA;FRIULI VENEZIA GIULIA;Arte e Design;17;1;17;
TOSCANA;FRIULI VENEZIA GIULIA;Economico;14;1;14;
TOSCANA;FRIULI VENEZIA GIULIA;Educazione e Formazione;13;1;13;
TOSCANA;FRIULI VENEZIA GIULIA;Giuridico;30;1;30;
TOSCANA;FRIULI VENEZIA GIULIA;Informatica e Tecnologie ICT;7;1;7;
TOSCANA;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;21;1;21;
TOSCANA;FRIULI VENEZIA GIULIA;Letterario-Umanistico;37;1;37;
TOSCANA;FRIULI VENEZIA GIULIA;Linguistico;15;1;15;
TOSCANA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;105;1;105;
TOSCANA;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;29;1;29;
TOSCANA;FRIULI VENEZIA GIULIA;Psicologico;8;1;8;
TOSCANA;FRIULI VENEZIA GIULIA;Scientifico;56;1;56;
UMBRIA;FRIULI VENEZIA GIULIA;Agrario-Forestale e Veterinario;7;1;7;
UMBRIA;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;17;1;17;
UMBRIA;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;9;1;9;
UMBRIA;FRIULI VENEZIA GIULIA;Scientifico;5;1;5;
VENETO;FRIULI VENEZIA GIULIA;Agrario-Forestale e Veterinario;84;1;84;
VENETO;FRIULI VENEZIA GIULIA;Architettura e Ingegneria civile;246;1;246;
VENETO;FRIULI VENEZIA GIULIA;Arte e Design;227;1;227;
VENETO;FRIULI VENEZIA GIULIA;Economico;413;1;413;
VENETO;FRIULI VENEZIA GIULIA;Educazione e Formazione;495;1;495;
VENETO;FRIULI VENEZIA GIULIA;Giuridico;91;1;91;
VENETO;FRIULI VENEZIA GIULIA;Informatica e Tecnologie ICT;58;1;58;
VENETO;FRIULI VENEZIA GIULIA;Ingegneria industriale e dell'informazione;388;1;388;
VENETO;FRIULI VENEZIA GIULIA;Letterario-Umanistico;266;1;266;
VENETO;FRIULI VENEZIA GIULIA;Linguistico;465;1;465;
VENETO;FRIULI VENEZIA GIULIA;Medico-Sanitario e Farmaceutico;378;1;378;
VENETO;FRIULI VENEZIA GIULIA;Politico-Sociale e Comunicazione;232;1;232;
VENETO;FRIULI VENEZIA GIULIA;Psicologico;305;1;305;
VENETO;FRIULI VENEZIA GIULIA;Scientifico;272;1;272;
VENETO;FRIULI VENEZIA GIULIA;Scienze motorie e sportive;29;1;29;
ABRUZZO;LAZIO;Agrario-Forestale e Veterinario;275;1;275;
ABRUZZO;LAZIO;Architettura e Ingegneria civile;134;1;134;
ABRUZZO;LAZIO;Arte e Design;21;1;21;
ABRUZZO;LAZIO;Economico;113;1;113;
ABRUZZO;LAZIO;Educazione e Formazione;197;1;197;
ABRUZZO;LAZIO;Giuridico;371;1;371;
ABRUZZO;LAZIO;Informatica e Tecnologie ICT;77;1;77;
ABRUZZO;LAZIO;Ingegneria industriale e dell'informazione;162;1;162;
ABRUZZO;LAZIO;Letterario-Umanistico;95;1;95;
ABRUZZO;LAZIO;Linguistico;90;1;90;
ABRUZZO;LAZIO;Medico-Sanitario e Farmaceutico;685;1;685;
ABRUZZO;LAZIO;Politico-Sociale e Comunicazione;186;1;186;
ABRUZZO;LAZIO;Psicologico;720;1;720;
ABRUZZO;LAZIO;Scientifico;403;1;403;
ABRUZZO;LAZIO;Scienze motorie e sportive;182;1;182;
CALABRIA;LAZIO;Giuridico;8;1;8;
CALABRIA;LAZIO;Medico-Sanitario e Farmaceutico;122;1;122;
CALABRIA;LAZIO;Politico-Sociale e Comunicazione;5;1;5;
CALABRIA;LAZIO;Scientifico;7;1;7;
CAMPANIA;LAZIO;Agrario-Forestale e Veterinario;85;1;85;
CAMPANIA;LAZIO;Architettura e Ingegneria civile;420;1;420;
CAMPANIA;LAZIO;Arte e Design;42;1;42;
CAMPANIA;LAZIO;Economico;1367;1;1367;
CAMPANIA;LAZIO;Educazione e Formazione;651;1;651;
CAMPANIA;LAZIO;Giuridico;627;1;627;
CAMPANIA;LAZIO;Informatica e Tecnologie ICT;28;1;28;
CAMPANIA;LAZIO;Ingegneria industriale e dell'informazione;297;1;297;
CAMPANIA;LAZIO;Letterario-Umanistico;80;1;80;
CAMPANIA;LAZIO;Linguistico;220;1;220;
CAMPANIA;LAZIO;Medico-Sanitario e Farmaceutico;186;1;186;
CAMPANIA;LAZIO;Politico-Sociale e Comunicazione;200;1;200;
CAMPANIA;LAZIO;Psicologico;62;1;62;
CAMPANIA;LAZIO;Scientifico;208;1;208;
CAMPANIA;LAZIO;Scienze motorie e sportive;714;1;714;
EMILIA ROMAGNA;LAZIO;Agrario-Forestale e Veterinario;106;1;106;
EMILIA ROMAGNA;LAZIO;Architettura e Ingegneria civile;69;1;69;
EMILIA ROMAGNA;LAZIO;Arte e Design;110;1;110;
EMILIA ROMAGNA;LAZIO;Economico;172;1;172;
EMILIA ROMAGNA;LAZIO;Educazione e Formazione;45;1;45;
EMILIA ROMAGNA;LAZIO;Giuridico;163;1;163;
EMILIA ROMAGNA;LAZIO;Informatica e Tecnologie ICT;11;1;11;
EMILIA ROMAGNA;LAZIO;Ingegneria industriale e dell'informazione;268;1;268;
EMILIA ROMAGNA;LAZIO;Letterario-Umanistico;195;1;195;
EMILIA ROMAGNA;LAZIO;Linguistico;128;1;128;
EMILIA ROMAGNA;LAZIO;Medico-Sanitario e Farmaceutico;84;1;84;
EMILIA ROMAGNA;LAZIO;Politico-Sociale e Comunicazione;274;1;274;
EMILIA ROMAGNA;LAZIO;Psicologico;39;1;39;
EMILIA ROMAGNA;LAZIO;Scientifico;214;1;214;
EMILIA ROMAGNA;LAZIO;Scienze motorie e sportive;9;1;9;
FRIULI VENEZIA GIULIA;LAZIO;Agrario-Forestale e Veterinario;9;1;9;
FRIULI VENEZIA GIULIA;LAZIO;Giuridico;8;1;8;
FRIULI VENEZIA GIULIA;LAZIO;Informatica e Tecnologie ICT;7;1;7;
FRIULI VENEZIA GIULIA;LAZIO;Ingegneria industriale e dell'informazione;15;1;15;
FRIULI VENEZIA GIULIA;LAZIO;Letterario-Umanistico;6;1;6;
FRIULI VENEZIA GIULIA;LAZIO;Linguistico;42;1;42;
FRIULI VENEZIA GIULIA;LAZIO;Medico-Sanitario e Farmaceutico;7;1;7;
FRIULI VENEZIA GIULIA;LAZIO;Politico-Sociale e Comunicazione;25;1;25;
FRIULI VENEZIA GIULIA;LAZIO;Psicologico;6;1;6;
FRIULI VENEZIA GIULIA;LAZIO;Scientifico;47;1;47;
LAZIO;LAZIO;Agrario-Forestale e Veterinario;1633;0;0;
LAZIO;LAZIO;Architettura e Ingegneria civile;9140;0;0;
LAZIO;LAZIO;Arte e Design;7201;0;0;
LAZIO;LAZIO;Economico;23979;0;0;
LAZIO;LAZIO;Educazione e Formazione;8161;0;0;
LAZIO;LAZIO;Giuridico;14173;0;0;
LAZIO;LAZIO;Informatica e Tecnologie ICT;2291;0;0;
LAZIO;LAZIO;Ingegneria industriale e dell'informazione;20250;0;0;
LAZIO;LAZIO;Letterario-Umanistico;7757;0;0;
LAZIO;LAZIO;Linguistico;10206;0;0;
LAZIO;LAZIO;Medico-Sanitario e Farmaceutico;21964;0;0;
LAZIO;LAZIO;Politico-Sociale e Comunicazione;17352;0;0;
LAZIO;LAZIO;Psicologico;6868;0;0;
LAZIO;LAZIO;Scientifico;15533;0;0;
LAZIO;LAZIO;Scienze motorie e sportive;3170;0;0;
LIGURIA;LAZIO;Architettura e Ingegneria civile;7;1;7;
LIGURIA;LAZIO;Arte e Design;14;1;14;
LIGURIA;LAZIO;Economico;9;1;9;
LIGURIA;LAZIO;Ingegneria industriale e dell'informazione;31;1;31;
LIGURIA;LAZIO;Medico-Sanitario e Farmaceutico;5;1;5;
LIGURIA;LAZIO;Scientifico;13;1;13;
LOMBARDIA;LAZIO;Agrario-Forestale e Veterinario;17;1;17;
LOMBARDIA;LAZIO;Architettura e Ingegneria civile;262;1;262;
LOMBARDIA;LAZIO;Arte e Design;166;1;166;
LOMBARDIA;LAZIO;Economico;1061;1;1061;
LOMBARDIA;LAZIO;Educazione e Formazione;142;1;142;
LOMBARDIA;LAZIO;Giuridico;541;1;541;
LOMBARDIA;LAZIO;Informatica e Tecnologie ICT;42;1;42;
LOMBARDIA;LAZIO;Ingegneria industriale e dell'informazione;875;1;875;
LOMBARDIA;LAZIO;Letterario-Umanistico;137;1;137;
LOMBARDIA;LAZIO;Linguistico;198;1;198;
LOMBARDIA;LAZIO;Medico-Sanitario e Farmaceutico;121;1;121;
LOMBARDIA;LAZIO;Politico-Sociale e Comunicazione;369;1;369;
LOMBARDIA;LAZIO;Psicologico;344;1;344;
LOMBARDIA;LAZIO;Scientifico;170;1;170;
LOMBARDIA;LAZIO;Scienze motorie e sportive;225;1;225;
MARCHE;LAZIO;Agrario-Forestale e Veterinario;56;1;56;
MARCHE;LAZIO;Architettura e Ingegneria civile;18;1;18;
MARCHE;LAZIO;Arte e Design;25;1;25;
MARCHE;LAZIO;Economico;32;1;32;
MARCHE;LAZIO;Educazione e Formazione;39;1;39;
MARCHE;LAZIO;Giuridico;141;1;141;
MARCHE;LAZIO;Informatica e Tecnologie ICT;22;1;22;
MARCHE;LAZIO;Ingegneria industriale e dell'informazione;21;1;21;
MARCHE;LAZIO;Letterario-Umanistico;22;1;22;
MARCHE;LAZIO;Linguistico;52;1;52;
MARCHE;LAZIO;Medico-Sanitario e Farmaceutico;257;1;257;
MARCHE;LAZIO;Politico-Sociale e Comunicazione;71;1;71;
MARCHE;LAZIO;Psicologico;15;1;15;
MARCHE;LAZIO;Scientifico;177;1;177;
MARCHE;LAZIO;Scienze motorie e sportive;19;1;19;
MOLISE;LAZIO;Agrario-Forestale e Veterinario;13;1;13;
MOLISE;LAZIO;Educazione e Formazione;9;1;9;
MOLISE;LAZIO;Informatica e Tecnologie ICT;8;1;8;
MOLISE;LAZIO;Medico-Sanitario e Farmaceutico;92;1;92;
MOLISE;LAZIO;Scientifico;46;1;46;
MOLISE;LAZIO;Scienze motorie e sportive;9;1;9;
PIEMONTE;LAZIO;Agrario-Forestale e Veterinario;27;1;27;
PIEMONTE;LAZIO;Architettura e Ingegneria civile;97;1;97;
PIEMONTE;LAZIO;Arte e Design;29;1;29;
PIEMONTE;LAZIO;Economico;65;1;65;
PIEMONTE;LAZIO;Giuridico;16;1;16;
PIEMONTE;LAZIO;Informatica e Tecnologie ICT;10;1;10;
PIEMONTE;LAZIO;Ingegneria industriale e dell'informazione;642;1;642;
PIEMONTE;LAZIO;Letterario-Umanistico;49;1;49;
PIEMONTE;LAZIO;Linguistico;31;1;31;
PIEMONTE;LAZIO;Medico-Sanitario e Farmaceutico;24;1;24;
PIEMONTE;LAZIO;Politico-Sociale e Comunicazione;138;1;138;
PIEMONTE;LAZIO;Psicologico;66;1;66;
PIEMONTE;LAZIO;Scientifico;87;1;87;
Provincia autonoma di Bolzano;LAZIO;Economico;10;1;10;
Provincia autonoma di TRENTO;LAZIO;Architettura e Ingegneria civile;7;1;7;
Provincia autonoma di TRENTO;LAZIO;Economico;39;1;39;
Provincia autonoma di TRENTO;LAZIO;Giuridico;53;1;53;
Provincia autonoma di TRENTO;LAZIO;Informatica e Tecnologie ICT;8;1;8;
Provincia autonoma di TRENTO;LAZIO;Ingegneria industriale e dell'informazione;12;1;12;
Provincia autonoma di TRENTO;LAZIO;Letterario-Umanistico;8;1;8;
Provincia autonoma di TRENTO;LAZIO;Linguistico;7;1;7;
Provincia autonoma di TRENTO;LAZIO;Medico-Sanitario e Farmaceutico;5;1;5;
Provincia autonoma di TRENTO;LAZIO;Politico-Sociale e Comunicazione;32;1;32;
Provincia autonoma di TRENTO;LAZIO;Psicologico;13;1;13;
Provincia autonoma di TRENTO;LAZIO;Scientifico;21;1;21;
PUGLIA;LAZIO;Agrario-Forestale e Veterinario;12;1;12;
PUGLIA;LAZIO;Arte e Design;7;1;7;
PUGLIA;LAZIO;Economico;10;1;10;
PUGLIA;LAZIO;Giuridico;21;1;21;
PUGLIA;LAZIO;Medico-Sanitario e Farmaceutico;25;1;25;
PUGLIA;LAZIO;Politico-Sociale e Comunicazione;5;1;5;
PUGLIA;LAZIO;Scientifico;37;1;37;
SARDEGNA;LAZIO;Agrario-Forestale e Veterinario;8;1;8;
SARDEGNA;LAZIO;Giuridico;14;1;14;
SARDEGNA;LAZIO;Medico-Sanitario e Farmaceutico;23;1;23;
SICILIA;LAZIO;Agrario-Forestale e Veterinario;9;1;9;
SICILIA;LAZIO;Arte e Design;7;1;7;
SICILIA;LAZIO;Economico;5;1;5;
SICILIA;LAZIO;Educazione e Formazione;6;1;6;
SICILIA;LAZIO;Giuridico;9;1;9;
SICILIA;LAZIO;Ingegneria industriale e dell'informazione;6;1;6;
SICILIA;LAZIO;Letterario-Umanistico;7;1;7;
SICILIA;LAZIO;Linguistico;5;1;5;
SICILIA;LAZIO;Medico-Sanitario e Farmaceutico;22;1;22;
SICILIA;LAZIO;Politico-Sociale e Comunicazione;7;1;7;
SICILIA;LAZIO;Scientifico;10;1;10;
TOSCANA;LAZIO;Agrario-Forestale e Veterinario;130;1;130;
TOSCANA;LAZIO;Architettura e Ingegneria civile;91;1;91;
TOSCANA;LAZIO;Arte e Design;76;1;76;
TOSCANA;LAZIO;Economico;209;1;209;
TOSCANA;LAZIO;Educazione e Formazione;48;1;48;
TOSCANA;LAZIO;Giuridico;357;1;357;
TOSCANA;LAZIO;Informatica e Tecnologie ICT;47;1;47;
TOSCANA;LAZIO;Ingegneria industriale e dell'informazione;284;1;284;
TOSCANA;LAZIO;Letterario-Umanistico;119;1;119;
TOSCANA;LAZIO;Linguistico;135;1;135;
TOSCANA;LAZIO;Medico-Sanitario e Farmaceutico;331;1;331;
TOSCANA;LAZIO;Politico-Sociale e Comunicazione;197;1;197;
TOSCANA;LAZIO;Psicologico;61;1;61;
TOSCANA;LAZIO;Scientifico;315;1;315;
TOSCANA;LAZIO;Scienze motorie e sportive;7;1;7;
UMBRIA;LAZIO;Agrario-Forestale e Veterinario;239;1;239;
UMBRIA;LAZIO;Architettura e Ingegneria civile;25;1;25;
UMBRIA;LAZIO;Arte e Design;21;1;21;
UMBRIA;LAZIO;Economico;101;1;101;
UMBRIA;LAZIO;Educazione e Formazione;50;1;50;
UMBRIA;LAZIO;Giuridico;68;1;68;
UMBRIA;LAZIO;Informatica e Tecnologie ICT;24;1;24;
UMBRIA;LAZIO;Ingegneria industriale e dell'informazione;47;1;47;
UMBRIA;LAZIO;Letterario-Umanistico;29;1;29;
UMBRIA;LAZIO;Linguistico;52;1;52;
UMBRIA;LAZIO;Medico-Sanitario e Farmaceutico;241;1;241;
UMBRIA;LAZIO;Politico-Sociale e Comunicazione;426;1;426;
UMBRIA;LAZIO;Psicologico;89;1;89;
UMBRIA;LAZIO;Scientifico;135;1;135;
UMBRIA;LAZIO;Scienze motorie e sportive;33;1;33;
VENETO;LAZIO;Agrario-Forestale e Veterinario;22;1;22;
VENETO;LAZIO;Architettura e Ingegneria civile;26;1;26;
VENETO;LAZIO;Arte e Design;51;1;51;
VENETO;LAZIO;Economico;72;1;72;
VENETO;LAZIO;Educazione e Formazione;5;1;5;
VENETO;LAZIO;Giuridico;7;1;7;
VENETO;LAZIO;Informatica e Tecnologie ICT;6;1;6;
VENETO;LAZIO;Ingegneria industriale e dell'informazione;25;1;25;
VENETO;LAZIO;Letterario-Umanistico;37;1;37;
VENETO;LAZIO;Linguistico;130;1;130;
VENETO;LAZIO;Medico-Sanitario e Farmaceutico;23;1;23;
VENETO;LAZIO;Politico-Sociale e Comunicazione;53;1;53;
VENETO;LAZIO;Psicologico;120;1;120;
VENETO;LAZIO;Scientifico;79;1;79;
ABRUZZO;LIGURIA;Agrario-Forestale e Veterinario;5;1;5;12721
ABRUZZO;LIGURIA;Giuridico;16;1;16;
ABRUZZO;LIGURIA;Medico-Sanitario e Farmaceutico;10;1;10;
CALABRIA;LIGURIA;Medico-Sanitario e Farmaceutico;6;1;6;
CAMPANIA;LIGURIA;Architettura e Ingegneria civile;8;1;8;
CAMPANIA;LIGURIA;Economico;91;1;91;
CAMPANIA;LIGURIA;Educazione e Formazione;100;1;100;
CAMPANIA;LIGURIA;Giuridico;46;1;46;
CAMPANIA;LIGURIA;Ingegneria industriale e dell'informazione;7;1;7;
CAMPANIA;LIGURIA;Linguistico;8;1;8;
CAMPANIA;LIGURIA;Medico-Sanitario e Farmaceutico;9;1;9;
CAMPANIA;LIGURIA;Politico-Sociale e Comunicazione;7;1;7;
CAMPANIA;LIGURIA;Scientifico;5;1;5;
CAMPANIA;LIGURIA;Scienze motorie e sportive;98;1;98;
EMILIA ROMAGNA;LIGURIA;Agrario-Forestale e Veterinario;86;1;86;
EMILIA ROMAGNA;LIGURIA;Architettura e Ingegneria civile;30;1;30;
EMILIA ROMAGNA;LIGURIA;Arte e Design;68;1;68;
EMILIA ROMAGNA;LIGURIA;Economico;174;1;174;
EMILIA ROMAGNA;LIGURIA;Educazione e Formazione;83;1;83;
EMILIA ROMAGNA;LIGURIA;Giuridico;66;1;66;
EMILIA ROMAGNA;LIGURIA;Informatica e Tecnologie ICT;14;1;14;
